Date,Time,Stop/Station,Passenger_Count,Vehicle_ID,Latitude,Longitude,Temperature (°C),Precipitation (mm),Humidity (%),Age_Group,Gender,Feedback
2022-06-29,15:48,Port Dickson,58,TRAIN22,2.1236043922934513,116.96015163144357,14,3,84,18-24,Female,Driver was friendly
2023-07-16,23:07,Port Dickson,45,TRAIN98,6.236141682345499,110.67872635095146,12,1,85,25-40,Female,Service was excellent
2022-03-13,21:03,Ipoh,44,TRAIN26,3.5697044659051027,106.7913288521426,13,1,50,40-60,Male,Seats were uncomfortable
2023-03-10,07:08,Penang,68,TRAIN21,3.882523333346915,115.08194502984361,23,4,77,18-24,Female,Train was overcrowded
2022-10-13,05:05,Penang,139,BUS703,5.582605382395028,115.24050681405042,20,1,78,18-24,Male,Duplicate
2023-05-31,01:55,Kuala Lumpur,19,BUS144,6.136627652762468,105.58224968522396,16,1,64,25-40,Male,Bus arrived on time
2022-03-16,14:38,Kuching,77,TRAIN95,3.327090354539007,100.73672321010966,26,0,80,18-24,Female,Poor signage at the station
2023-08-20,17:08,Kota Kinabalu,57,TRAIN86,3.3520521267146655,117.10211472868039,22,3,59,25-40,Female,Bus arrived on time
2023-05-06,01:02,Johor Bahru,98,BUS691,1.8427426160015248,101.72197241372005,18,0,61,40-60,Male,Outlier
2022-11-18,16:02,Port Dickson,68,BUS271,3.74583838183796,108.84716491296743,19,2,75,25-40,Female,Bus arrived on time
2023-06-17,11:31,Kota Kinabalu,46,TRAIN78,2.623031055730249,108.61749469142364,21,0,73,25-40,Male,Missing value
2022-07-28,10:20,Langkawi,22,BUS355,1.9955486122356692,107.5960940297259,15,2,77,18-24,Male,Poor signage at the station
2022-02-12,04:14,Penang,36,BUS115,4.000800746014908,107.44602026557732,21,2,80,18-24,Female,Route was confusing
2023-05-14,20:07,Kuala Lumpur,12,BUS207,3.3764173766397727,116.17502167451788,15,4,81,25-40,Male,Driver was friendly
2022-01-29,05:14,Langkawi,32,BUS301,5.173697004986913,101.1121371524388,24,0,63,40-60,Male,Missing value
2023-02-15,18:46,Langkawi,56,TRAIN24,4.806883371246814,116.85163692279099,12,4,58,25-40,Male,Poor signage at the station
2022-06-30,15:51,Kuching,93,BUS578,2.723478016087146,117.4796404736868,11,1,68,40-60,Male,Train was overcrowded
2022-11-01,00:23,Kuala Lumpur,28,BUS504,6.337813968903173,115.14545548325945,22,4,66,25-40,Female,Seats were uncomfortable
2023-09-07,06:09,Kuala Lumpur,44,TRAIN11,4.547622301640371,112.70957772398391,20,0,54,18-24,Female,Missing value
2022-09-16,01:11,Kuching,105,BUS990,2.6660604037361235,114.13810932902898,17,4,64,40-60,Male,Cleanliness was lacking
2023-01-08,23:06,Cameron Highlands,10,BUS820,1.592953358989265,113.42296918500162,22,3,61,25-40,Female,Poor signage at the station
2023-01-16,08:36,Kuala Lumpur,58,BUS042,5.64010499975824,113.94911855394456,21,3,73,40-60,Female,Service was excellent
2023-09-05,12:35,Kota Kinabalu,141,TRAIN46,3.6796641958115432,111.3123560291858,14,3,51,40-60,Female,Driver was friendly
2022-04-01,05:58,Cameron Highlands,21,BUS758,6.5752666270246145,106.60650027770927,10,1,94,25-40,Female,Duplicate
2022-03-10,12:18,Langkawi,122,BUS966,6.947084084178639,119.48586789894443,18,0,68,40-60,Female,Train was overcrowded
2023-09-10,00:01,Kota Kinabalu,50,BUS278,5.533049108296833,111.77989325487411,22,0,57,25-40,Male,Missing value
2023-06-07,20:13,Missing value,12,BUS417,1.1840510480930417,105.60019120534305,10,3,76,25-40,Male,Train was overcrowded
2022-01-13,16:43,Kuching,69,TRAIN41,5.4661926923482245,112.61966515821223,15,3,62,40-60,Female,Seats were uncomfortable
2023-09-09,21:14,Kota Kinabalu,20,BUS310,5.389087738057715,114.62613122032042,14,4,91,25-40,Female,Duplicate
2022-08-14,13:40,Kota Kinabalu,142,BUS053,3.842699141880395,118.28510114061757,23,1,91,18-24,Female,Driver was friendly
2023-02-26,03:41,Kota Kinabalu,119,BUS832,4.324968835556129,116.23121067992922,12,1,98,40-60,Female,Missing value
2022-06-17,17:05,Kuala Lumpur,137,BUS827,5.507693361662308,112.34570435794647,20,4,68,18-24,Male,Service was excellent
2023-01-14,11:45,Kuching,100,TRAIN77,2.6437934197738935,117.62068954658565,23,3,54,18-24,Female,Service was excellent
2022-10-17,09:13,Ipoh,117,TRAIN87,3.2594559114007993,113.17130556996273,20,0,53,18-24,Female,Service was excellent
2022-04-10,13:48,Johor Bahru,18,BUS134,6.790945008458319,102.85801547825223,17,4,91,18-24,Female,Service was excellent
2022-08-06,17:22,Johor Bahru,47,TRAIN11,1.0623727314076243,106.0210301362955,14,1,52,18-24,Female,Bus arrived on time
2022-11-03,13:07,Langkawi,112,BUS346,4.462612766327871,102.95630230215315,12,3,72,18-24,Male,Missing value
2022-12-11,17:04,Kuala Lumpur,101,TRAIN95,4.16359514134636,102.10131297442506,20,2,60,25-40,Male,Duplicate
2022-07-30,11:47,Langkawi,29,TRAIN28,6.717696374762238,112.02163698692797,17,4,94,25-40,Female,Bus arrived on time
2023-10-31,08:58,Kuching,45,TRAIN03,5.9169406337539225,103.817473271965,15,3,90,40-60,Female,Driver was friendly
2023-08-08,06:07,Malacca,134,BUS446,4.990273182760278,118.52509314039257,27,0,56,18-24,Female,Cleanliness was lacking
2022-10-02,21:55,Georgetown,84,TRAIN53,3.8290651097951818,111.7144615210802,22,2,87,25-40,Female,Service was excellent
2023-02-14,11:37,Kota Kinabalu,59,BUS480,6.08467759998438,105.07857662217152,10,2,87,18-24,Male,Outlier
2023-07-06,17:20,Kota Kinabalu,14,BUS719,2.5161457684294013,111.1449815342266,24,0,65,40-60,Male,Train was overcrowded
2022-08-23,23:56,Ipoh,59,TRAIN65,5.436575229629743,114.16241128460531,15,0,67,25-40,Male,Service was excellent
2023-09-28,23:28,Johor Bahru,23,BUS249,1.8374020725680063,109.36806657531719,18,0,88,25-40,Female,Poor signage at the station
2022-10-12,23:57,Kota Kinabalu,114,BUS841,6.6869210359960505,118.10307257457075,15,4,89,25-40,Male,Service was excellent
2023-10-27,09:00,Kota Kinabalu,71,TRAIN14,4.736484818572453,111.4156578636289,21,4,51,18-24,Male,Seats were uncomfortable
2023-10-21,06:19,Ipoh,108,TRAIN22,2.1708371326145115,111.27244877445938,20,3,89,18-24,Female,Cleanliness was lacking
2023-12-09,07:50,Kuala Lumpur,27,TRAIN39,4.890966980956138,104.2064982284544,23,2,55,25-40,Male,Bus arrived on time
2022-06-22,06:03,Johor Bahru,34,BUS588,5.134795742027872,101.74746402126334,13,2,56,18-24,Female,Station was well-maintained
2023-12-25,05:56,Penang,103,TRAIN94,3.927294799278454,115.34222776293268,15,2,64,40-60,Female,Missing value
2022-10-29,09:05,Kota Kinabalu,76,BUS733,3.1755877772074372,110.52627918373827,16,1,76,25-40,Male,Driver was friendly
2022-01-01,16:26,Penang,56,BUS489,5.262717994438599,108.53003793713847,20,1,58,25-40,Male,Route was confusing
2022-05-19,06:25,Langkawi,19,BUS951,2.0199508620309006,115.63199494986972,20,0,58,18-24,Female,Station was well-maintained
2023-12-09,11:17,Johor Bahru,117,TRAIN49,3.1718692995064766,108.02896328616892,24,2,63,18-24,Male,Seats were uncomfortable
2023-03-18,20:26,Penang,36,TRAIN22,2.740262299784863,111.75472291266794,22,3,74,40-60,Male,Station was well-maintained
2022-06-12,07:53,Ipoh,30,BUS133,1.8456327141918696,102.27523062707144,15,3,81,25-40,Female,Missing value
2022-02-20,18:10,Johor Bahru,116,BUS124,5.013005957684977,119.73215202318585,15,3,98,40-60,Male,Missing value
2022-08-31,06:04,Penang,76,TRAIN54,4.9972885428776435,103.28727260844573,11,1,71,40-60,Female,Seats were uncomfortable
2022-01-21,07:15,Ipoh,62,BUS696,6.343686525425282,103.38117256773278,16,1,93,25-40,Female,Train was overcrowded
2023-11-15,13:35,Johor Bahru,49,TRAIN96,3.273634580115181,108.80847601399904,22,4,50,40-60,Male,Delay in departure
2023-09-23,06:59,Kota Kinabalu,494,BUS764,1.5196324155261067,105.17196773951184,14,2,64,25-40,Male,Station was well-maintained
2022-05-09,11:39,Kota Kinabalu,126,BUS937,3.348454236792662,112.59164242530058,17,2,78,18-24,Female,Poor signage at the station
2023-04-30,11:48,Port Dickson,145,TRAIN53,3.723013229101554,100.25918054811083,22,2,82,25-40,Male,Outlier
2023-01-01,22:36,Johor Bahru,41,BUS700,1.7935615298067822,110.58341484586265,20,4,51,18-24,Male,Duplicate
2022-04-16,18:11,Kuala Lumpur,106,TRAIN19,6.518217914423195,116.29930860645592,20,3,81,18-24,Female,Outlier
2023-12-08,19:34,Langkawi,65,BUS311,1.108937008294327,118.99383948310373,11,3,71,18-24,Female,Duplicate
2022-08-14,16:28,Ipoh,146,TRAIN58,3.1374523205106293,114.79790267273577,22,4,60,40-60,Female,Poor signage at the station
2023-10-15,09:37,Missing value,54,BUS748,3.1494437039707144,103.74475744488458,11,4,74,40-60,Male,Cleanliness was lacking
2022-04-29,08:17,Malacca,63,BUS705,6.875592755178585,113.37730031042956,24,2,65,18-24,Male,Missing value
2023-06-30,16:44,Kota Kinabalu,48,BUS682,2.403405234549025,113.57729330607515,24,4,50,40-60,Female,Station was well-maintained
2022-06-01,05:59,Ipoh,53,BUS766,4.491235101775922,109.82886761309462,15,2,73,40-60,Female,Bus arrived on time
2022-02-08,18:12,Ipoh,18,TRAIN36,6.526200767957761,115.2642932801575,17,0,57,25-40,Male,Missing value
2022-09-24,01:27,Cameron Highlands,130,TRAIN33,2.6694455270159843,115.46675008467025,24,2,88,25-40,Male,Route was confusing
2022-01-07,10:03,Port Dickson,42,BUS010,4.158705056715137,114.10240674910308,21,0,77,18-24,Male,Poor signage at the station
2022-09-20,16:27,Johor Bahru,26,TRAIN27,5.613128275522755,105.14419298268376,22,1,69,25-40,Female,Outlier
2023-09-07,06:00,Kuala Lumpur,127,BUS299,2.1413212172087643,118.52963819964238,11,1,90,18-24,Male,Bus arrived on time
2022-11-28,07:25,Missing value,85,TRAIN49,6.863084750960648,100.92228186676194,23,2,91,40-60,Male,Seats were uncomfortable
2023-01-06,03:59,Penang,89,TRAIN32,1.4174139077790597,119.42070743315179,16,1,68,40-60,Male,Bus arrived on time
2022-12-08,20:36,Malacca,61,BUS603,3.9747351794035772,110.63590972683811,13,2,72,18-24,Female,Service was excellent
2023-01-18,12:21,Port Dickson,120,BUS624,4.709928067964303,113.05427191781483,16,4,93,40-60,Male,Bus arrived on time
2023-01-06,17:54,Kuala Lumpur,70,TRAIN01,2.1790268932512564,116.63409258518124,22,4,64,25-40,Female,Duplicate
2023-11-22,08:47,Kuching,28,BUS208,4.888099869388935,103.25096785082808,21,1,87,25-40,Female,Outlier
2022-09-16,06:42,Penang,50,TRAIN68,2.356790075987829,117.93086982701223,21,1,66,18-24,Female,Outlier
2022-11-29,01:36,Cameron Highlands,14,TRAIN24,2.197070155739345,100.1895364691699,16,2,82,25-40,Male,Missing value
2023-11-01,04:27,Malacca,148,TRAIN55,3.778469881794246,118.59547331990112,15,0,89,25-40,Female,Route was confusing
2023-06-06,13:13,Kota Kinabalu,107,TRAIN25,6.423975861434588,108.22814636954384,19,0,90,40-60,Female,Train was overcrowded
2023-09-20,09:08,Ipoh,96,BUS291,5.962284215263599,119.90867193396227,15,3,83,18-24,Male,Outlier
2023-01-25,06:30,Kota Kinabalu,270,BUS932,3.8296512331042827,104.61551537856637,19,1,82,18-24,Male,Duplicate
2023-09-21,12:34,Cameron Highlands,94,BUS196,6.560706457153664,113.31965668021415,24,1,81,40-60,Male,Duplicate
2022-07-01,03:40,Kota Kinabalu,143,BUS909,3.6818013753243877,116.98360420540985,11,2,94,18-24,Female,Driver was friendly
2022-08-24,16:05,Penang,68,TRAIN25,5.286651311502196,100.44729132690301,11,1,81,40-60,Male,Seats were uncomfortable
2022-07-13,08:55,Ipoh,109,BUS433,3.9181358471024446,100.48051484665946,13,2,79,18-24,Male,Delay in departure
2023-08-15,21:22,Port Dickson,113,BUS825,4.265964829949535,100.6625465907925,22,1,78,18-24,Male,Driver was friendly
2022-03-04,05:23,Langkawi,149,BUS176,5.930198112311992,100.11929790414108,18,2,97,18-24,Female,Service was excellent
2022-11-29,04:43,Kuching,18,BUS361,5.26019371530618,104.27086158843031,17,0,59,40-60,Female,Duplicate
2023-07-14,02:06,Kota Kinabalu,131,TRAIN90,3.505265159916581,116.08590415829707,10,4,75,40-60,Female,Station was well-maintained
2023-08-12,06:24,Malacca,36,BUS413,5.909700814471803,104.40827811635725,15,4,73,40-60,Female,Route was confusing
2023-10-24,12:17,Johor Bahru,114,BUS325,5.522628579785303,107.10559288090373,15,1,83,25-40,Male,Duplicate
2022-05-01,16:37,Malacca,105,BUS418,5.8309065044694615,100.9314947186594,16,0,98,18-24,Male,Poor signage at the station
2022-12-12,00:10,Kota Kinabalu,60,BUS734,2.742875417331801,106.12325753935806,18,4,84,25-40,Female,Missing value
2023-06-10,17:44,Ipoh,29,BUS761,5.715900371627178,101.59624786198015,24,4,87,25-40,Female,Outlier
2022-08-11,04:31,Kuching,41,BUS864,3.5221291624168583,105.69345542417827,15,2,75,18-24,Female,Driver was friendly
2023-08-28,10:29,Kuching,47,TRAIN66,3.975058237724898,111.50550159484371,13,4,67,40-60,Female,Train was overcrowded
2022-08-25,01:41,Kota Kinabalu,149,BUS810,2.7847820418681186,105.2555379552161,19,1,94,18-24,Female,Missing value
2022-04-16,16:13,Kota Kinabalu,89,BUS166,2.5571008766481915,112.5078314512717,28,0,89,25-40,Female,Bus arrived on time
2022-08-02,19:41,Ipoh,63,TRAIN63,1.260658217937241,113.06647515066275,18,2,76,40-60,Female,Outlier
2023-06-03,12:44,Georgetown,142,BUS138,3.715655458507074,111.54883392447404,23,3,62,18-24,Female,Duplicate
2023-09-05,19:43,Ipoh,35,BUS031,1.3208650195256855,108.94480268137363,15,1,63,18-24,Female,Outlier
2023-07-15,16:56,Malacca,132,BUS139,5.44323280211538,105.24534903441234,18,2,88,18-24,Male,Poor signage at the station
2023-07-07,18:37,Kuching,86,TRAIN56,4.859586062415762,102.9417059907133,12,2,78,18-24,Female,Route was confusing
2022-06-08,14:36,Johor Bahru,10,TRAIN71,2.803084757775045,109.2186752000496,23,3,91,40-60,Male,Duplicate
2023-01-25,18:04,Kuching,106,BUS236,1.4451430190044543,112.3039775605055,20,0,99,40-60,Female,Outlier
2022-05-24,18:47,Johor Bahru,114,TRAIN39,2.2986877699487263,102.29371030992172,11,3,74,40-60,Female,Seats were uncomfortable
2023-05-01,00:49,Cameron Highlands,93,TRAIN15,1.2587531316000304,104.3001657544619,12,3,53,40-60,Female,Station was well-maintained
2022-02-07,05:11,Ipoh,133,TRAIN32,6.431167459140489,103.5820292150092,11,1,74,40-60,Female,Driver was friendly
2023-07-26,12:05,Kuala Lumpur,109,TRAIN72,3.4871292371828817,104.60613534311108,16,1,79,40-60,Male,Station was well-maintained
2023-09-18,08:46,Ipoh,103,TRAIN57,4.579838765088941,102.33189524128304,20,4,54,25-40,Female,Cleanliness was lacking
2022-04-06,16:16,Georgetown,35,BUS466,2.9735314342832955,108.41820068987982,18,2,59,25-40,Female,Missing value
2022-12-19,10:05,Penang,133,BUS310,4.149342091290894,106.41425240267048,21,1,54,40-60,Female,Duplicate
2023-05-12,23:47,Georgetown,82,BUS997,4.28804554340257,112.17976655858422,20,2,98,40-60,Female,Service was excellent
2022-07-28,03:38,Johor Bahru,48,BUS937,5.3195768243039785,118.07584480278581,19,3,90,40-60,Male,Missing value
2022-10-16,16:18,Georgetown,60,BUS724,3.911269245306601,111.96477997822,22,1,87,25-40,Female,Poor signage at the station
2022-03-04,16:31,Kota Kinabalu,142,TRAIN87,2.7792456861628874,103.62032232139134,22,1,52,40-60,Female,Seats were uncomfortable
2023-01-30,10:47,Georgetown,36,BUS513,2.96473457000293,102.22769991243499,12,3,72,40-60,Female,Service was excellent
2023-02-01,21:33,Malacca,85,BUS233,6.561806652641511,113.09069257790041,18,2,58,25-40,Female,Route was confusing
2023-08-29,23:10,Kota Kinabalu,36,BUS144,5.6641310915420515,116.39646844741182,23,2,95,40-60,Male,Driver was friendly
2023-02-18,12:31,Langkawi,38,BUS747,2.97428312933772,106.44276765626059,28,0,50,18-24,Male,Service was excellent
2022-12-13,19:02,Kuala Lumpur,138,BUS251,5.012289022155923,110.20884108305606,25,0,55,25-40,Female,Station was well-maintained
2022-05-31,19:31,Kota Kinabalu,79,TRAIN33,5.615893928051309,115.73164347093639,29,0,62,25-40,Male,Station was well-maintained
2023-02-08,18:19,Kota Kinabalu,67,BUS185,2.1033364859150256,100.33781981497593,13,2,68,25-40,Male,Train was overcrowded
2023-01-25,07:39,Malacca,23,BUS032,5.213718505099031,113.93193624287912,17,3,60,25-40,Male,Delay in departure
2023-08-19,01:44,Langkawi,32,BUS523,4.50954151778345,110.17861342337378,19,4,77,25-40,Male,Bus arrived on time
2022-05-08,20:44,Georgetown,71,TRAIN15,4.167570124041262,114.52825251386041,22,4,52,25-40,Female,Service was excellent
2023-04-30,22:30,Kota Kinabalu,100,BUS580,3.478573981388508,117.44741711410252,11,4,64,25-40,Male,Cleanliness was lacking
2022-12-15,07:12,Kuala Lumpur,72,BUS436,6.954680807034383,109.89152322570918,16,1,97,25-40,Female,Station was well-maintained
2023-04-06,16:16,Kuala Lumpur,143,TRAIN59,5.830674743358967,117.11755382292824,11,4,99,25-40,Male,Delay in departure
2022-06-04,06:04,Malacca,92,TRAIN46,1.6229242327164994,100.25393877655068,12,4,82,40-60,Female,Cleanliness was lacking
2022-03-25,13:20,Ipoh,54,BUS890,2.9847029908332083,112.60162235245494,18,3,56,18-24,Female,Missing value
2022-05-16,12:59,Kuching,120,BUS661,4.193859837486437,119.73818409712737,16,0,54,18-24,Female,Route was confusing
2022-06-30,21:33,Kuala Lumpur,77,BUS611,5.729020420764385,105.87296695080526,24,3,52,18-24,Female,Outlier
2023-08-16,18:06,Cameron Highlands,33,BUS823,5.256093884446912,114.46317891751806,18,1,52,40-60,Male,Train was overcrowded
2023-02-18,02:26,Cameron Highlands,147,TRAIN49,2.9850716584693897,104.48882004684643,18,0,95,18-24,Male,Missing value
2022-01-01,14:25,Ipoh,15,TRAIN86,6.295012318209821,119.4613147344691,15,2,75,25-40,Female,Train was overcrowded
2023-12-29,13:27,Missing value,43,TRAIN64,4.241438668425824,108.88203970873926,21,2,59,40-60,Male,Station was well-maintained
2023-12-21,05:45,Penang,139,TRAIN38,6.13515400616194,113.53783164341667,23,1,81,40-60,Male,Service was excellent
2023-10-06,21:43,Cameron Highlands,73,BUS503,6.338097599480981,110.14498626594747,23,3,74,25-40,Male,Poor signage at the station
2023-07-28,05:57,Langkawi,94,BUS433,4.743384699582274,101.61545881494368,10,3,65,40-60,Female,Seats were uncomfortable
2022-11-20,17:25,Kuala Lumpur,101,TRAIN86,1.8708911343553043,115.93974459536729,17,2,68,25-40,Male,Seats were uncomfortable
2022-05-25,12:52,Johor Bahru,41,BUS465,4.6452352427531185,104.84958938687562,20,3,64,25-40,Male,Missing value
2023-04-03,06:47,Langkawi,141,BUS774,1.107765079902835,105.58301189168135,12,2,61,40-60,Male,Route was confusing
2023-08-20,09:10,Georgetown,94,BUS709,4.815122341011527,100.60865329773634,20,3,92,40-60,Female,Outlier
2022-04-27,08:26,Johor Bahru,148,TRAIN86,2.201789437697342,111.10229422255902,14,1,97,25-40,Male,Seats were uncomfortable
2022-11-15,16:31,Johor Bahru,83,TRAIN64,6.159659513695248,110.75180628183666,24,3,82,18-24,Male,Seats were uncomfortable
2023-07-15,05:38,Kuching,70,TRAIN16,1.5183731091971624,103.68141493220028,13,3,63,25-40,Female,Route was confusing
2022-05-26,16:06,Kota Kinabalu,114,BUS473,2.7565685874777266,114.47900887072007,16,3,64,25-40,Male,Bus arrived on time
2023-06-06,16:06,Malacca,91,BUS711,1.0170502452297197,100.93004081119922,13,4,92,25-40,Female,Train was overcrowded
2023-05-08,23:01,Port Dickson,55,BUS988,6.479126362160112,115.6863073215967,23,4,68,40-60,Male,Outlier
2022-07-10,15:01,Johor Bahru,141,BUS597,6.224425324025601,119.8743551702866,11,2,80,18-24,Female,Outlier
2022-03-21,21:46,Kota Kinabalu,24,TRAIN01,2.406094935199447,103.20185901861926,18,1,60,40-60,Male,Delay in departure
2022-07-26,00:22,Ipoh,25,BUS855,1.7209922725222981,106.29463522060631,22,1,84,18-24,Male,Delay in departure
2023-02-22,04:26,Langkawi,15,TRAIN02,4.204916637894593,105.8480039905378,23,4,95,18-24,Female,Route was confusing
2022-08-17,20:20,Port Dickson,64,TRAIN61,4.133219015304862,110.91585196254258,16,2,85,40-60,Male,Missing value
2022-11-15,07:34,Malacca,10,BUS244,3.7905056732005686,102.00150484381741,14,1,93,18-24,Male,Poor signage at the station
2023-01-02,17:46,Malacca,91,TRAIN50,4.0475465568492375,110.02089597908163,16,1,96,40-60,Female,Train was overcrowded
2022-01-08,04:09,Missing value,42,BUS272,4.61853241507476,117.94565645206721,11,3,71,18-24,Female,Outlier
2023-05-25,08:52,Kuching,68,TRAIN80,6.698971780014774,108.93231960932017,10,4,70,25-40,Male,Bus arrived on time
2022-06-08,20:23,Langkawi,39,BUS937,6.451853284014165,113.510668595121,24,1,72,40-60,Male,Outlier
2023-08-16,16:39,Langkawi,28,TRAIN09,5.217440618841652,116.59745443813274,12,4,65,25-40,Male,Service was excellent
2022-06-05,11:42,Ipoh,117,BUS511,6.412130090482812,113.33996206489404,11,3,83,25-40,Female,Station was well-maintained
2023-07-14,13:56,Cameron Highlands,112,BUS720,4.896081852695873,106.21982203407055,12,4,77,40-60,Male,Bus arrived on time
2023-05-11,15:57,Langkawi,81,TRAIN90,5.414323247297574,106.53572313941297,12,3,83,40-60,Male,Train was overcrowded
2023-09-19,09:27,Penang,29,BUS767,4.686441046661555,113.24996959766459,15,1,82,40-60,Female,Route was confusing
2023-06-08,05:34,Penang,79,TRAIN96,3.2487170639414154,103.3550391841823,20,0,77,40-60,Male,Delay in departure
2022-04-01,06:41,Port Dickson,139,BUS394,3.580015909013772,100.8713413711525,12,1,82,40-60,Female,Service was excellent
2022-10-18,13:37,Kuching,60,BUS782,4.420534076910318,100.49975886868937,12,1,99,40-60,Male,Route was confusing
2023-07-21,06:58,Cameron Highlands,70,TRAIN41,2.467516318130782,107.28849061612132,15,3,78,18-24,Female,Seats were uncomfortable
2023-11-07,21:03,Kuala Lumpur,68,BUS438,1.4620061527215,115.17720434677405,13,1,55,40-60,Female,Delay in departure
2022-03-13,11:42,Kuala Lumpur,126,TRAIN20,5.179263305667147,114.57838543055898,15,4,70,40-60,Female,Duplicate
2023-09-17,11:29,Ipoh,16,BUS010,3.927255292231676,108.92566811085227,15,1,59,18-24,Male,Train was overcrowded
2023-02-26,14:19,Kuching,85,BUS036,2.4315998302802235,105.7000743562978,11,4,87,25-40,Male,Poor signage at the station
2022-03-10,11:16,Kuala Lumpur,133,BUS930,3.636004841604593,101.01841945533606,20,0,88,40-60,Female,Cleanliness was lacking
2023-03-14,03:52,Ipoh,34,TRAIN91,1.1935637457604495,100.2859790358086,14,4,67,25-40,Male,Missing value
2022-01-14,17:16,Johor Bahru,60,TRAIN33,3.856629110143927,100.24238509373589,10,4,56,18-24,Female,Missing value
2022-04-12,10:57,Kuala Lumpur,146,TRAIN77,4.812216759005966,111.39421352008699,21,3,54,25-40,Female,Outlier
2022-09-22,09:35,Missing value,127,TRAIN46,4.893978582685897,118.0151026847303,11,3,60,25-40,Female,Outlier
2023-12-23,19:15,Kuching,93,BUS491,2.266057346553474,117.10128583215686,20,3,80,40-60,Male,Bus arrived on time
2022-07-17,04:38,Ipoh,12,TRAIN90,3.220994041102675,103.53040021391769,13,4,52,25-40,Female,Service was excellent
2023-01-16,21:39,Kuala Lumpur,331,BUS054,3.901511323494365,106.82448832498166,18,1,96,18-24,Male,Cleanliness was lacking
2022-04-11,17:53,Malacca,48,BUS540,6.739855948261155,104.76532653004108,20,3,68,25-40,Male,Route was confusing
2023-01-21,23:44,Kota Kinabalu,53,BUS434,3.2252015094821687,107.89226516688272,11,1,92,40-60,Male,Delay in departure
2022-06-07,06:43,Port Dickson,107,TRAIN75,3.73404243903856,107.21391131641279,21,1,81,40-60,Female,Missing value
2022-08-19,11:22,Malacca,126,TRAIN85,6.977179677840626,109.48380491124502,12,1,79,25-40,Male,Route was confusing
2023-05-20,14:43,Johor Bahru,23,TRAIN82,1.5398318816425611,119.63842755074549,13,3,78,18-24,Male,Cleanliness was lacking
2023-10-25,06:13,Port Dickson,55,BUS966,1.0204585873019203,115.74102459018877,20,1,86,40-60,Male,Missing value
2022-01-31,13:17,Johor Bahru,43,TRAIN57,2.2473264522631986,118.33592679154764,22,0,71,18-24,Male,Driver was friendly
2022-09-13,08:30,Kuala Lumpur,20,BUS232,1.51212721923772,100.11437299533351,12,4,85,40-60,Female,Outlier
2023-06-16,04:18,Georgetown,125,TRAIN38,6.353994557124273,110.37046855808698,12,3,66,25-40,Female,Bus arrived on time
2023-10-23,16:02,Malacca,97,BUS659,4.001085260229633,117.30544209520917,13,2,91,18-24,Female,Driver was friendly
2023-08-10,08:43,Cameron Highlands,135,TRAIN55,5.764561043702858,114.30240032123228,22,1,67,40-60,Male,Poor signage at the station
2022-05-04,15:51,Cameron Highlands,87,TRAIN44,6.496252892360709,106.0578488165558,10,4,77,18-24,Male,Driver was friendly
2023-03-28,23:47,Missing value,125,BUS650,6.7306674010573255,113.77858878419052,23,2,69,18-24,Male,Route was confusing
2022-08-03,13:28,Kota Kinabalu,40,TRAIN24,2.874207557157834,111.14525626015201,16,2,63,18-24,Female,Delay in departure
2022-11-13,14:14,Port Dickson,74,BUS916,2.473839158810655,114.19481027410859,15,4,83,25-40,Male,Station was well-maintained
2022-09-08,18:46,Langkawi,117,BUS029,4.581745520417941,109.50261958673711,20,0,75,25-40,Female,Delay in departure
2023-08-29,13:33,Johor Bahru,77,TRAIN96,4.3490444677289295,119.16095467823817,21,4,63,25-40,Female,Route was confusing
2023-11-13,04:52,Malacca,136,TRAIN44,6.397396617539501,119.87208273859446,24,1,55,18-24,Male,Poor signage at the station
2023-07-07,10:52,Langkawi,120,BUS251,3.665011409601119,119.63773265212379,11,1,91,25-40,Male,Missing value
2022-07-08,18:36,Penang,138,BUS382,6.947361239598236,110.22677065543712,16,1,74,40-60,Male,Missing value
2022-07-29,08:55,Kuala Lumpur,105,TRAIN76,5.482638788895808,116.55777854344436,23,2,94,25-40,Female,Delay in departure
2023-11-23,09:46,Cameron Highlands,146,TRAIN96,6.215061785713587,118.83669115450823,18,3,52,18-24,Female,Bus arrived on time
2022-10-24,13:12,Penang,77,BUS708,4.580846062681976,117.56018058231635,15,0,59,40-60,Female,Missing value
2022-03-01,14:40,Port Dickson,21,BUS302,5.416946283739872,110.69527529497557,16,4,65,40-60,Female,Seats were uncomfortable
2023-05-06,13:09,Port Dickson,30,BUS360,6.220423218381614,119.91325176982923,24,2,53,40-60,Female,Route was confusing
2023-04-24,14:12,Penang,11,BUS263,5.746843854961866,105.78590525558785,12,1,50,18-24,Male,Seats were uncomfortable
2023-06-26,05:29,Kuching,78,BUS640,4.280133054958771,119.26142369812604,15,4,94,18-24,Male,Service was excellent
2022-08-14,13:11,Johor Bahru,109,BUS207,6.513280508504122,106.1670243378717,16,0,66,18-24,Male,Service was excellent
2023-08-30,12:41,Kuching,134,BUS125,2.2258618091696603,111.51410134618074,13,3,84,25-40,Female,Poor signage at the station
2022-08-27,17:24,Kuala Lumpur,32,TRAIN97,2.4486462588191116,101.37887215443004,20,1,80,18-24,Male,Service was excellent
2023-11-09,08:15,Port Dickson,48,TRAIN51,4.85616806177101,117.57860176851732,17,3,70,40-60,Female,Station was well-maintained
